input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
23832e6f-5635-4882-88f0-3d3e28bfdc61,https://www.google.com/maps/place/Madero+Pets/data=!4m7!3m6!1s0x95bccbd7f08216b5:0x88ed71844d82ef27!8m2!3d-34.5939973!4d-58.3799713!16s%2Fg%2F11tmn1_r7p!19sChIJtRaC8NfLvJURJ--CTYRx7Yg?authuser=0&hl=es&rclk=1,Madero Pets,Tienda de animales,"Suipacha 1207, C1011ACA C1011ACA, Cdad. Autónoma de Buenos Aires",{},{},,,CJ4C+C2 Cdad. Autónoma de Buenos Aires,22,2.100000,"{""1"":16,""2"":0,""3"":0,""4"":0,""5"":6}",-34.593997,-58.379971,9866667171688673063,,,https://search.google.com/local/reviews?placeid=ChIJtRaC8NfLvJURJ--CTYRx7Yg&q=Madero+Pets&authuser=0&hl=es&gl=AR,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodgVp5LhTJgiKyKYpu5ybJ40bv3mHdySvRr5GvpjWvpcjMXHTdWZ0EZll29_09jOOO1cHLPWe9BYoRHKmpmcd3ufj00m92Lt98Co7untvV34w406vxgjNTek1IGk6GMs8nLlM=w532-h240-k-no,America/Buenos_Aires,,0x95bccbd7f08216b5:0x88ed71844d82ef27,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodgVp5LhTJgiKyKYpu5ybJ40bv3mHdySvRr5GvpjWvpcjMXHTdWZ0EZll29_09jOOO1cHLPWe9BYoRHKmpmcd3ufj00m92Lt98Co7untvV34w406vxgjNTek1IGk6GMs8nLlM=w661-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4JzDddGqSjsPgPSwHo0aCA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=349.5\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Madero Pets (propietario)"",""link"":""""}","{""borough"":""Retiro"",""street"":""Suipacha 1207"",""city"":""C1011ACA"",""postal_code"":""C1011"",""state"":""Cdad. Autónoma de Buenos Aires"",""country"":""AR""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Entrega a domicilio"",""enabled"":true},{""name"":""Retiro en tienda"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Entrada accesible para personas en silla de ruedas"",""enabled"":true}]},{""id"":""planning"",""name"":""Planificación"",""options"":[{""name"":""Visita rápida"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Tarjetas de crédito"",""enabled"":true}]}]",[],null,
23832e6f-5635-4882-88f0-3d3e28bfdc61,https://www.google.com/maps/place/Madero+Pets/data=!4m7!3m6!1s0x95bccb68298452cb:0x46e7ae35e8fdaf3d!8m2!3d-34.5928944!4d-58.3869281!16s%2Fg%2F11qh1882_m!19sChIJy1KEKWjLvJURPa_96DWu50Y?authuser=0&hl=es&rclk=1,Madero Pets,Tienda de animales,"Juncal 1350, C1016 Cdad. Autónoma de Buenos Aires","{""domingo"":[""Cerrado""],""jueves"":[""10 a. m.–7 p. m.""],""lunes"":[""10 a. m.–7 p. m.""],""martes"":[""10 a. m.–7 p. m.""],""miércoles"":[""10 a. m.–7 p. m.""],""sábado"":[""9 a. m.–2 p. m.""],""viernes"":[""10 a. m.–7 p. m.""]}",{},,011 4194-3899,"CJ47+R6 Buenos Aires, Cdad. Autónoma de Buenos Aires",16,4.100000,"{""1"":3,""2"":0,""3"":0,""4"":2,""5"":11}",-34.592894,-58.386928,5109243848840556349,Abierto ⋅ Cierra a las 7 p. m.,,https://search.google.com/local/reviews?placeid=ChIJy1KEKWjLvJURPa_96DWu50Y&q=Madero+Pets&authuser=0&hl=es&gl=AR,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8Wcsznk1ACQrqUqpEnZBfb_vaZtp9BWfuTdDNN5CKNahpE7ahBlbbfY2LXNiCTEeZg9sp8HwYxjqmwl89og5Ba-EWA01V06oQ9H0PinRSPhVajSVvaL2euUXQPBKOmOsIHV6V=w408-h544-k-no,America/Buenos_Aires,,0x95bccb68298452cb:0x46e7ae35e8fdaf3d,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noApNuGcT4MV8hiK7lGE5LjJt8rfvK6ytzTbA32eVry168y_A3fKvQh-mSPI7HfRjAvouULH5RzgUss0iieTc_WufSmhnjOjBA6IkRgZcN-LB6ALgv4B90miamDH6TAVEPI-VILxg=w224-h398-k-no""},{""title"":""Más recientes"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptuPZIUJkwCH9scb7bMNRiunj2DL3JEjgeBiHiTBdURON1N3wC5GYhE07b6kZSOPzB87VyzLAEGdlmueG1AqwG4Qbyk-Ufn7cNePoogvEfOgpoP93T0dv64D8DcWUK7K9LaCZrIF1wYgE=w224-h398-k-no""},{""title"":""Interior"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrs-rGXWvtUix2MWeMDbaWjHCyKj-S7sxygbuFYKuRh_Q3r8ifE4M6lssl16_kIS1itCRLeDTJ12I3SUJiZs4vLWjIs4O_jtN19cZw64Ka3wmFmEAeBkUNKgx1IqlBQ1mr_ZcP0=w224-h298-k-no""},{""title"":""Gato"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptuPZIUJkwCH9scb7bMNRiunj2DL3JEjgeBiHiTBdURON1N3wC5GYhE07b6kZSOPzB87VyzLAEGdlmueG1AqwG4Qbyk-Ufn7cNePoogvEfOgpoP93T0dv64D8DcWUK7K9LaCZrIF1wYgE=w224-h398-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CvzmLri7miYd2Rp-Z_6nqg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=151.47908\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Madero Pets (propietario)"",""link"":""""}","{""borough"":""Barrio Norte, Retiro, Comuna 1"",""street"":""Juncal 1350"",""city"":""Cdad. Autónoma de Buenos Aires"",""postal_code"":""C1016"",""state"":""Cdad. Autónoma de Buenos Aires"",""country"":""AR""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Entrega a domicilio"",""enabled"":true},{""name"":""Retiro en tienda"",""enabled"":true}]},{""id"":""planning"",""name"":""Planificación"",""options"":[{""name"":""Visita rápida"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Pagos móviles mediante NFC"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":true},{""name"":""Tarjetas de débito"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":false}]}]",[],null,
23832e6f-5635-4882-88f0-3d3e28bfdc61,https://www.google.com/maps/place/Pet+Shop+%7C+Centro+Pet+Argentina+%7C+Veterinaria/data=!4m7!3m6!1s0x95bccac758967b8f:0x6816bdf04584e75a!8m2!3d-34.599149!4d-58.3877822!16s%2Fg%2F1tfty45n!19sChIJj3uWWMfKvJURWueERfC9Fmg?authuser=0&hl=es&rclk=1,Pet Shop | Centro Pet Argentina | Veterinaria,Tienda de animales,"Av. Córdoba 1475, C1055 Cdad. Autónoma de Buenos Aires","{""domingo"":[""Cerrado""],""jueves"":[""9:30 a. m.–8 p. m.""],""lunes"":[""9:30 a. m.–8 p. m.""],""martes"":[""9:30 a. m.–8 p. m.""],""miércoles"":[""9:30 a. m.–8 p. m.""],""sábado"":[""9:30 a. m.–7:30 p. m.""],""viernes"":[""9:30 a. m.–8 p. m.""]}","{""Friday"":{""10"":56,""11"":78,""12"":89,""13"":92,""14"":90,""15"":87,""16"":87,""17"":86,""18"":77,""19"":56,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":31},""Monday"":{""10"":54,""11"":71,""12"":82,""13"":88,""14"":91,""15"":87,""16"":82,""17"":78,""18"":69,""19"":49,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":30},""Saturday"":{""10"":45,""11"":62,""12"":73,""13"":73,""14"":70,""15"":68,""16"":69,""17"":65,""18"":55,""19"":36,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":25},""Sunday"":{},""Thursday"":{""10"":57,""11"":75,""12"":85,""13"":87,""14"":84,""15"":82,""16"":81,""17"":79,""18"":68,""19"":48,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":34},""Tuesday"":{""10"":52,""11"":71,""12"":84,""13"":91,""14"":94,""15"":97,""16"":100,""17"":98,""18"":85,""19"":59,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":30},""Wednesday"":{""10"":57,""11"":77,""12"":89,""13"":94,""14"":96,""15"":96,""16"":96,""17"":92,""18"":79,""19"":54,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":32}}",http://www.centropet.com/,011 7079-1234,"CJ26+8V Buenos Aires, Cdad. Autónoma de Buenos Aires",6730,4.500000,"{""1"":287,""2"":115,""3"":415,""4"":1357,""5"":4556}",-34.599149,-58.387782,7500391069088278362,Abierto ⋅ Cierra a las 8 p. m.,,https://search.google.com/local/reviews?placeid=ChIJj3uWWMfKvJURWueERfC9Fmg&q=Pet+Shop+%7C+Centro+Pet+Argentina+%7C+Veterinaria&authuser=0&hl=es&gl=AR,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHL3evk_8R4GDooQEJ8V5A8APg-n09Pkgf5wnB8F7j-zCwTvgav0r2WA6dtsGAJ8YU4Baa61NYJg85jHGGa8PuxyQJuA8IEo6lO921QQIQIq4r4IOFzszKsk9ACmM0tZI9HOqHo3p7TJk8sil9yYrd8yQCVsovdmrXr_ZGWHUGf5ZcfpPTcNY4VL0x7hJZI3szxjcg=w408-h726-k-no,America/Buenos_Aires,,0x95bccac758967b8f:0x6816bdf04584e75a,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOOOJZr_rRvvlsMQ7fpbQx5wIbjZT1i63xEfbKj=w301-h298-k-no""},{""title"":""Más recientes"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noW4Pv9a-ZNRGcbfLh5hWYG5Ies3alxXFdCFny_pnH3hqTFKNguBMgNAj1715TV8CJfmIMlfwv-woxKpHXf-KHQ6BCbWfLRzxDTs_jj7_3_lkF55DAuAxP0gm-FEdUWZAtYqZW03SbhARK7=w224-h298-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqa9_vukQdicWqnOxdBoSiJ7_-4r7SiMA0cWkmjPQ1Jg7cmE8XN09OGXl1E-GdnSvH-LwjAfHTIi6l65FcWGAtQUHz1xbI3mDK2UQPmULYSCviEfkl-31ruUULpvlg-pcbalB8=w224-h398-k-no""},{""title"":""Interior"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMgZ6fniiWjvSPGSokl_oLduC9-WpRDdDquBBGf=w224-h398-k-no""},{""title"":""Jaula"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4npSM27rC_9cCipKun7YrPp3mJCIYS_dHzNWBuPMvYfaaTKfGzubkmCPr7bVfxnJsxNaQyvsvWy2XfDXWCclpA5BgdLlGfwMvYZpNwuXr9yLjNFEO9f2jEIXkOO3R88rAT1FyoJL=w224-h298-k-no""},{""title"":""Acuario"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNnzQx3e0ooHjaa9kU0DaX9Vz4PGfX3rHXS_Wpm=w224-h395-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPIqCisOriIOB5ZCbh9iUZDE7bYj6I4pm2XyBXj=w308-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVLyfd3rkciwb6Ilc6m97zrKXPcYYbUThzluHkDDUVcGZWzKSvflyPoprJ33Ni_5AePkPlXB2TGLxlu8DS8mc8vWlTw2aNxKEoHJLu6penS2MwxxJQgh3fjKxKhajocfsQdd3p=w224-h298-k-no-pi-0-ya100-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""106922162894410347206"",""name"":""Pet Shop | Centro Pet Argentina | Veterinaria (propietario)"",""link"":""https://www.google.com/maps/contrib/106922162894410347206""}","{""borough"":""Barrio Norte, Recoleta, Comuna 2"",""street"":""Av. Córdoba 1475"",""city"":""Cdad. Autónoma de Buenos Aires"",""postal_code"":""C1055"",""state"":""Cdad. Autónoma de Buenos Aires"",""country"":""AR""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Entrega a domicilio"",""enabled"":true},{""name"":""Retiro en tienda"",""enabled"":true},{""name"":""Compras en tienda"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Entrada accesible para personas en silla de ruedas"",""enabled"":false},{""name"":""Estacionamiento accesible para personas en silla de ruedas"",""enabled"":false}]},{""id"":""amenities"",""name"":""Servicios"",""options"":[{""name"":""Sanitarios unisex"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""crowd"",""name"":""Público usual"",""options"":[{""name"":""Amigable con LGBTQ+"",""enabled"":true},{""name"":""Espacio seguro para personas transgénero"",""enabled"":true}]},{""id"":""planning"",""name"":""Planificación"",""options"":[{""name"":""Visita rápida"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Pagos móviles mediante NFC"",""enabled"":true},{""name"":""Solo dinero en efectivo"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":true},{""name"":""Tarjetas de débito"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":false}]}]",[],null,
23832e6f-5635-4882-88f0-3d3e28bfdc61,https://www.google.com/maps/place/Brutus+Petshop+-+tienda+online+de+mascotas+en+zona+norte/data=!4m7!3m6!1s0x95bccb46b18b0d25:0x63dd6f6492ffa185!8m2!3d-34.5017546!4d-58.7685764!16s%2Fg%2F11s93n1hvx!19sChIJJQ2LsUbLvJURhaH_kmRv3WM?authuser=0&hl=es&rclk=1,Brutus Petshop - tienda online de mascotas en zona norte,Tienda de productos para mascotas,,"{""domingo"":[""Cerrado""],""jueves"":[""9 a. m.–7 p. m.""],""lunes"":[""9 a. m.–7 p. m.""],""martes"":[""9 a. m.–7 p. m.""],""miércoles"":[""9 a. m.–7 p. m.""],""sábado"":[""Cerrado""],""viernes"":[""9 a. m.–7 p. m.""]}",{},http://www.brutus.ar/,011 2496-1674,,40,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":40}",-34.501755,-58.768576,7196030257361559941,Abierto ⋅ Cierra a las 7 p. m.,,https://search.google.com/local/reviews?placeid=ChIJJQ2LsUbLvJURhaH_kmRv3WM&q=Brutus+Petshop+-+tienda+online+de+mascotas+en+zona+norte&authuser=0&hl=es&gl=AR,https://lh3.googleusercontent.com/p/AF1QipNfEmeBQD9rbeDsk7HcPWaoghK2DnxFCHNodgM=w408-h306-k-no,America/Buenos_Aires,,0x95bccb46b18b0d25:0x63dd6f6492ffa185,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPwXINsku_O4iechj5xqZKQcSWOCIzDZGkxFeA=w224-h298-k-no""},{""title"":""Interior"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpL0w-OsccrOQNpLivqTfKf2mQ3ZJ_h_MGh36jGEXNY8UjH01yZEtkEA7xayG4DjbjBJcGhDXlRSlNJSHOxF1yWoNwqQVcXUU8hot_gbZfzTpIZD5IHejwIj_HY-2vBHgdTJ5Q=w224-h398-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpL0w-OsccrOQNpLivqTfKf2mQ3ZJ_h_MGh36jGEXNY8UjH01yZEtkEA7xayG4DjbjBJcGhDXlRSlNJSHOxF1yWoNwqQVcXUU8hot_gbZfzTpIZD5IHejwIj_HY-2vBHgdTJ5Q=w224-h398-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPwl9hko_jJpLAOV9Rhjoz00bvhlfJt0AZfNuk=w224-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""105957649951757630056"",""name"":""Brutus Petshop - tienda online de mascotas en zona norte (propietario)"",""link"":""https://www.google.com/maps/contrib/105957649951757630056""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Entrega a domicilio"",""enabled"":true}]},{""id"":""crowd"",""name"":""Público usual"",""options"":[{""name"":""Amigable con LGBTQ+"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Pagos móviles mediante NFC"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":true},{""name"":""Tarjetas de débito"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":false}]}]",[],null,
23832e6f-5635-4882-88f0-3d3e28bfdc61,https://www.google.com/maps/place/Pet+Shop+%7C+Centro+Pet+Argentina+%7C+Acuario/data=!4m7!3m6!1s0x95bccbcb5e4b5e95:0x2e361a0b96ac5bb8!8m2!3d-34.5991983!4d-58.3890255!16s%2Fg%2F11t3c_b3d5!19sChIJlV5LXsvLvJURuFuslgsaNi4?authuser=0&hl=es&rclk=1,Pet Shop | Centro Pet Argentina | Acuario,Comercio,"Av. Córdoba 1557, C1055AAF Cdad. Autónoma de Buenos Aires","{""domingo"":[""Cerrado""],""jueves"":[""11 a. m.–7:30 p. m.""],""lunes"":[""11 a. m.–7:30 p. m.""],""martes"":[""11 a. m.–7:30 p. m.""],""miércoles"":[""11 a. m.–7:30 p. m.""],""sábado"":[""11 a. m.–7:30 p. m.""],""viernes"":[""11 a. m.–7:30 p. m.""]}","{""Friday"":{""10"":0,""11"":45,""12"":54,""13"":66,""14"":72,""15"":74,""16"":69,""17"":62,""18"":59,""19"":37,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":33,""12"":46,""13"":56,""14"":64,""15"":58,""16"":51,""17"":35,""18"":27,""19"":19,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":46,""12"":58,""13"":62,""14"":70,""15"":74,""16"":77,""17"":69,""18"":50,""19"":29,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{},""Thursday"":{""10"":0,""11"":22,""12"":25,""13"":35,""14"":46,""15"":64,""16"":77,""17"":74,""18"":61,""19"":45,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":29,""12"":40,""13"":54,""14"":74,""15"":98,""16"":100,""17"":95,""18"":61,""19"":32,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":46,""12"":67,""13"":85,""14"":93,""15"":98,""16"":87,""17"":70,""18"":56,""19"":41,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",https://centro-pet.mercadoshops.com.ar/criadero,011 7079-1234,"CJ26+89 Buenos Aires, Cdad. Autónoma de Buenos Aires",366,4.800000,"{""1"":9,""2"":2,""3"":3,""4"":15,""5"":337}",-34.599198,-58.389025,3329877611561900984,Abierto ⋅ Cierra a las 7:30 p. m.,,https://search.google.com/local/reviews?placeid=ChIJlV5LXsvLvJURuFuslgsaNi4&q=Pet+Shop+%7C+Centro+Pet+Argentina+%7C+Acuario&authuser=0&hl=es&gl=AR,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtwwGsv7iXA3_6xEJClYwNAsFbQGqgQHueIHKJ1KQJ-3vOQnUrNR3sPWi42-XQ8pz-DL3k-HnreCt_kyX3MbMaBv2-eawC84FIKqcA59QG4VynQvhmC3MSxnZ289sw7IX-GoQ=w408-h544-k-no,America/Buenos_Aires,,0x95bccbcb5e4b5e95:0x2e361a0b96ac5bb8,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMUNNeEkUwJ5BbNdvXau4XtyjuXEpfODHVGbrQI=w224-h398-k-no""},{""title"":""Más recientes"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5XQJ1TwCBw-re98kyF7OF6wTakAQfW-o1HvPhznPhom4ltQjtzhts8mh3K_0YL5kxQVTruhzYlbrXPvgbUdHgSl4xknom1whqytJ91BVPJ_kccjWBx00F0PZ0RhU4ok9WbroPP8cAnJTT=w224-h485-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP8EOWFXgGXzuuO6_IZ5E-EH1213Lu26jE6wn76=w224-h403-k-no""},{""title"":""Interior"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPRXyexB3ijTEhL27KEJ_mXKrjpS7zDxXk0kd8Q=w526-h298-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNLNQfyMrCg0Ud_sCwm9ej6PRX3oOEC_PZb8HSF=w526-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tIcI_snVHSU6u2GsEsJjkg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=355.54794\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""101072646477800919691"",""name"":""Pet Shop | Centro Pet Argentina | Acuario (propietario)"",""link"":""https://www.google.com/maps/contrib/101072646477800919691""}","{""borough"":""Barrio Norte, Recoleta, Comuna 2"",""street"":""Av. Córdoba 1557"",""city"":""Cdad. Autónoma de Buenos Aires"",""postal_code"":""C1055"",""state"":""Cdad. Autónoma de Buenos Aires"",""country"":""AR""}","[{""id"":""service_options"",""name"":""Opciones de servicio"",""options"":[{""name"":""Entrega a domicilio"",""enabled"":true},{""name"":""Retiro en tienda"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Estacionamiento accesible para personas en silla de ruedas"",""enabled"":false}]},{""id"":""planning"",""name"":""Planificación"",""options"":[{""name"":""Visita rápida"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Pagos móviles mediante NFC"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":true},{""name"":""Tarjetas de débito"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":false}]}]",[],null,
23832e6f-5635-4882-88f0-3d3e28bfdc61,https://www.google.com/maps/place/CATALINAS+Petshop/data=!4m7!3m6!1s0x95bccacb57bea8d1:0xc1d2fd623345100c!8m2!3d-34.5998192!4d-58.3722473!16s%2Fg%2F11b6rs5nzz!19sChIJ0ai-V8vKvJURDBBFM2L90sE?authuser=0&hl=es&rclk=1,CATALINAS Petshop,Veterinario,"Viamonte 370, C1053 Cdad. Autónoma de Buenos Aires","{""domingo"":[""Cerrado""],""jueves"":[""10 a. m.–5 p. m.""],""lunes"":[""10 a. m.–5 p. m.""],""martes"":[""10 a. m.–5 p. m.""],""miércoles"":[""10 a. m.–5 p. m.""],""sábado"":[""10 a. m.–2 p. m.""],""viernes"":[""10 a. m.–5 p. m.""]}",{},,011 4312-6686,"CJ2H+34 Buenos Aires, Cdad. Autónoma de Buenos Aires",71,4.600000,"{""1"":2,""2"":2,""3"":2,""4"":12,""5"":53}",-34.599819,-58.372247,13966503992638115852,Abierto ⋅ Cierra a las 5 p. m.,,https://search.google.com/local/reviews?placeid=ChIJ0ai-V8vKvJURDBBFM2L90sE&q=CATALINAS+Petshop&authuser=0&hl=es&gl=AR,https://lh3.googleusercontent.com/p/AF1QipMVrvhOOjpfztku5pZhZEP9fHD9yV0lYhany2l5=w408-h363-k-no,America/Buenos_Aires,,0x95bccacb57bea8d1:0xc1d2fd623345100c,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMVrvhOOjpfztku5pZhZEP9fHD9yV0lYhany2l5=w334-h298-k-no""},{""title"":""Perro"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMRT7g9j9qL6RYp8YEc5traps11SYRm13DH6AWj=w304-h298-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipN3A60L68XFcg4-MmoQCTt1oSPkdGGhMVyK28UX=w224-h434-k-no""},{""title"":""Gato"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPKn1_SVcNiQ85yd07ycD0ddh98vRNvZAhGp23n=w310-h298-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/p/AF1QipN3A60L68XFcg4-MmoQCTt1oSPkdGGhMVyK28UX=w224-h434-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TzRS5fjftxku1p4tYKVAcg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=172.88477\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""104923425096240956102"",""name"":""CATALINAS Petshop (propietario)"",""link"":""https://www.google.com/maps/contrib/104923425096240956102""}","{""borough"":""San Nicolás, Comuna 1"",""street"":""Viamonte 370"",""city"":""Cdad. Autónoma de Buenos Aires"",""postal_code"":""C1053"",""state"":""Cdad. Autónoma de Buenos Aires"",""country"":""AR""}","[{""id"":""from_the_business"",""name"":""Información proporcionada por la empresa"",""options"":[{""name"":""Se identifica como mujer empresaria"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Estacionamiento accesible para personas en silla de ruedas"",""enabled"":false}]},{""id"":""amenities"",""name"":""Servicios"",""options"":[{""name"":""Sanitario"",""enabled"":true},{""name"":""Sanitarios unisex"",""enabled"":true}]},{""id"":""crowd"",""name"":""Público usual"",""options"":[{""name"":""Amigable con LGBTQ+"",""enabled"":true}]}]",[],null,
